# Sky View Factor Data
# Point_ID X Y Z SkyViewFactor
680 -0.529859 0.941469 0.9375 0
681 -0.196525 0.788135 1.0281 0
682 -0.529859 0.711469 0.959285 0
683 -0.529859 -1.12853 2.45929 0
684 -7.77944 2.05461 0.998625 0
685 -7.7776 2.08547 1.00143 0
686 -7.77495 2.07124 0.982968 0
687 -7.91756 1.89345 1 0
688 -7.92766 1.91884 1 0
689 -7.95018 1.92384 0.97 0
690 -7.92524 1.92903 0.97 0
691 -7.90878 1.91504 0.97 0
692 -7.91117 1.90408 1.00221 0
693 -7.86075 1.91527 1.02516 0
694 -7.92976 1.93224 0.946015 0
695 -7.85015 2.01618 0.946783 0
696 -7.95183 1.92242 0.93 0
697 -7.95619 1.9019 0.89 0
698 -7.94661 1.55648 0.85 0
699 -7.94032 1.94329 0.85 0
700 -7.65663 1.91164 0.85 0
701 -7.62285 2.26102 0.725 0
702 -7.5805 2.23436 0.649003 0
703 -7.62515 2.2554 0.659361 0
704 -7.57941 2.23278 0.655504 0
705 -7.55826 2.00523 0.648286 0
706 -7.55475 1.99775 0.849876 0
707 -7.57505 1.97249 0.849611 0
708 -7.61949 1.92672 0.663785 0
709 -7.6163 1.93647 0.657671 0
710 -7.63504 1.92625 0.848784 0
711 -7.67842 1.9205 0.725 0
712 -7.67833 1.92776 0.657213 0
713 -7.68832 1.92399 0.849798 0
714 -7.71245 1.92481 0.652794 0
715 -7.8147 1.92629 0.660424 0
716 -7.87295 1.92753 0.657988 0
717 -7.85463 1.93423 0.651647 0
718 -7.86645 1.92816 0.849149 0
719 -7.90031 1.9492 0.725 0
720 -7.89725 1.95294 0.84848 0
721 -7.89585 1.95371 0.659037 0
722 -7.94018 2.00945 0.848604 0
723 -7.93365 1.99225 0.848573 0
724 -7.94182 2.10576 0.848922 0
725 -7.92646 2.00124 0.650753 0
726 -7.7242 2.05631 0.648333 0
727 -7.72624 1.7785 0.646667 0
728 -7.72235 2.0423 0.646667 0
729 -7.75894 1.78427 0.646667 0
730 -6.55827 0.206028 0.38 0
731 -6.68894 0.0468093 0.38 0
732 -6.68185 -0.313037 0.36095 0
733 -5.37339 -0.416778 0.37365 0
734 -5.30251 0.128744 0.3673 0
735 -6.23319 0.265707 0.240633 0
736 -5.3865 -0.0398073 0.0349136 0
737 -6.4979 0.036915 0.0349136 0
738 -5.75211 -0.193007 0.0349136 0
739 -6.58033 -0.185066 0.0158636 0
740 -6.45963 0.0978194 0.0222136 0
741 -5.39561 -0.265767 0.0158636 0
742 -5.32265 -0.353165 0.269113 0
743 -5.36294 -0.334985 0.0365291 0
744 -6.50914 0.101299 0.0158636 0
745 -5.36687 -0.320576 0.0356743 0
746 -5.3275 -0.353031 0.0158636 0
747 -5.38806 -0.408133 0.372243 0
748 -5.38558 -0.410925 0.376848 0
749 -5.32583 -0.375502 0.370488 0
750 -5.33265 -0.243752 0.0649056 0
751 -5.32502 -0.387794 0.378961 0
752 -5.29831 -0.0335349 0.377865 0
753 -5.3318 -0.17191 0.0673736 0
754 -5.34124 0.111945 0.0557737 0
755 -5.35363 0.127009 0.0520712 0
756 -5.36833 0.141207 0.0577511 0
757 -5.37915 0.131195 0.0414307 0
758 -5.76506 0.168305 0.269113 0
759 -5.33063 0.153231 0.374648 0
760 -5.58586 0.115419 0.0351652 0
761 -5.98029 0.135144 0.0422508 0
762 -5.91122 0.183785 0.377737 0
763 -5.84967 0.18673 0.378946 0
764 -6.48902 0.125323 0.064307 0
765 -6.59063 0.0118075 0.0469369 0
766 -6.48767 0.11885 0.0510008 0
767 -6.52619 0.10099 0.0594844 0
768 -6.65424 -0.106827 0.372609 0
769 -6.44703 0.171763 0.374998 0
770 -6.50895 0.159632 0.258621 0
771 -6.64614 -0.0296999 0.372263 0
772 -6.41044 -0.34487 0.0359808 0
773 -6.57162 -0.232275 0.0354287 0
774 -6.40097 -0.341795 0.0285636 0
775 -6.62158 -0.267103 0.371467 0
776 -6.63728 -0.253409 0.379266 0
777 -6.55525 -0.346895 0.370792 0
778 -6.58533 -0.170778 0.0285636 0
779 -5.49662 -0.378414 0.0600043 0
780 -5.49742 -0.420093 0.258621 0
781 -5.54614 -0.417301 0.378932 0
782 -6.29835 -0.417301 0.378932 0
783 -10.4366 0.0821052 0.476889 0
784 -10.4264 0.0814059 0.483227 0.0717173
785 -10.4392 0.0807066 0.514521 0.321189
786 -10.4176 0.0954385 0.496695 0.0922999
787 -10.4625 0.0821052 0.489613 0.0767824
788 -10.4317 0.108073 0.522263 0.387488
789 -11.361 0.120707 1.32333 0.53532
790 -10.561 0.130707 0.676667 0
791 -10.4702 0.12404 0.676667 0.0609508
792 -10.4128 0.127373 0.676667 0
793 -9.70271 0.12404 0.03 0.390906
794 -10.8415 0.165707 1.98 0
795 -10.7125 0.11904 0.03 0.416569
796 -9.78679 0.127373 0.03 0.320567
797 -10.2446 0.12404 0.03 0.324511
798 -11.0188 0.127373 1.97 0
799 -10.2446 0.127373 1.97 0
800 -10.377 0.11904 1.97 0
801 -9.39636 0.11904 1.97 0
802 -1.16446 -0.708198 2.25 0
803 -1.15113 1.2918 1.04654 0
804 -1.1691 -1.4352 3.69527 0
805 -1.17221 -1.4352 3.66533 0
806 -1.19113 -1.3832 3.48439 0
807 -1.1654 0.864802 1.82073 0
808 -1.17546 2.0148 0.666534 0
809 -1.1668 2.0148 0.564922 0
810 -1.1668 -1.4352 3.38387 0
811 -1.17546 2.0148 0.466534 0
812 -1.1787 -0.285198 2.45686 0
813 -1.18087 -1.4352 3.19113 0
814 -1.16896 -1.4352 3.17258 0
815 -0.241925 -0.712198 2.59002 0
816 -1.17546 -1.4352 3.18226 0
817 -0.241925 0.291802 2.13656 0
818 -0.226255 2.0148 0.766535 0
819 -0.217595 2.0148 0.76976 0
820 -0.216513 0.864802 1.79033 0
821 -0.21976 -1.4352 3.56452 0
822 -0.228592 -1.3912 3.14845 0
823 -0.208935 0.864802 1.60081 0
824 -0.217738 -0.285198 2.65938 0
825 -0.218365 0.864802 1.58895 0
826 -0.210017 2.0148 0.477017 0
827 -0.215573 -0.285198 2.25777 0
828 -0.233833 -0.285198 2.23266 0
829 -0.227338 -0.285198 2.32783 0
830 -1.20767 2.0148 1.08394 0
831 -1.13383 -1.4352 3.8985 0
832 -1.14675 -0.286447 2.93423 0
833 -1.17565 0.751724 2.15496 0
834 -0.25755 0.837291 2.03196 0
835 -1.15102 1.43701 1.5892 0
836 -8.02319 1.52571 4.43333 0.0324656
837 -8.04653 2.10404 4.155 0
838 -7.99653 1.45904 4.13333 0
839 -8.02319 -2.21429 3.85 0
840 -4.08986 -3.16429 4.43667 0
841 -4.69653 -3.21763 3.79667 0
842 -4.10153 -3.15429 4.445 0
843 -4.49653 -3.11429 4.71667 0
844 -0.129859 0.475707 4.44 0
845 -0.169859 0.535707 4.43333 0.194331
846 -0.0931919 1.08571 3.79667 0
847 -0.196525 0.685707 4.71667 0
848 -5.12153 3.72904 4.155 0.167712
849 -5.67319 3.72571 4.15 0.320431
850 -5.12319 3.68571 4.43333 0
851 -2.59986 3.78571 1.75333 0
852 -2.59653 3.78904 0.795 0
853 -2.81319 3.73571 0.813125 0
854 -2.19653 3.78904 0.796667 0
855 -0.153192 2.18071 1.735 0
856 -0.113192 2.39571 1.12 0
857 -0.196525 2.20237 1.76667 0
858 -0.146525 1.75737 1.155 0
859 -0.156525 1.80237 1.43333 0.0669257
860 -0.0965253 -1.81429 0.796667 0
861 -0.126525 -1.81429 0.834017 0.374414
862 -0.163192 -2.26429 1.13333 0
863 -0.169859 -1.61429 1.45 0
864 -6.90986 3.78571 1.11667 0
865 -8.04319 -1.60929 0.865 0
866 -6.29653 3.75237 1.44 0
867 -6.85653 3.71237 1.43333 0.0392938
868 -0.182525 2.00237 1.16667 0
869 -6.68986 3.69971 1.43333 0
870 -0.174525 -1.66429 1.43333 0
871 -8.12486 2.07404 3.78518 0
872 -8.167 -1.81429 3.78242 0
873 -4.09986 -3.32741 3.7806 0.488783
874 -8.16652 -2.41429 3.77904 0
875 -4.69153 -3.3281 3.77834 0.475308
876 0.0151414 1.08571 3.76429 0.0533028
877 -0.0248586 0.48904 3.78062 0
878 -0.0281919 2.38571 0.777468 0
879 0.0172808 1.78571 0.778343 0.355285
880 0.0177898 1.78904 0.779276 0.598811
881 0.0184747 -1.81429 0.770881 0.386543
882 -6.50653 3.90071 0.765696 0.529024
883 -8.08153 -1.41429 0.793153 0
884 -6.31153 3.85618 0.782422 0.160317
885 -7.99253 1.50304 4.44 0
886 -7.99253 -2.39163 4.36 0
887 -7.96395 1.49836 4.32 0
888 -7.99253 -2.38696 4.44 0
889 -7.98798 1.50774 4.4131 0
890 -7.99653 -2.38529 4.36167 0
891 -7.99053 -2.39163 4.43667 0
892 -7.99053 -2.38741 4.42111 0
893 -0.202525 1.06304 4.43667 0
894 -4.1281 -3.08218 4.34911 0
895 -0.206638 1.05414 4.42111 0
896 -5.68856 3.67716 4.4131 0
897 -2.76542 3.65314 1.37842 0
898 -5.6881 3.66206 4.32 0
899 -5.67495 3.67971 4.41265 0
900 -5.68341 3.6754 4.42203 0
901 -2.76495 3.66206 1.32 0
902 -2.77341 3.65267 1.3493 0
903 -0.21176 2.35458 1.40646 0
904 -0.200525 -1.63696 1.36 0
905 -0.211572 2.3626 1.40601 0
906 -0.200525 -1.64963 1.43667 0
907 -7.99053 -1.79118 1.41642 0
908 -6.89019 3.68371 1.36167 0
909 -6.88552 3.67971 1.41167 0
910 -6.88341 3.67971 1.41642 0
911 -6.29653 -0.24596 3 0
912 -5.21819 1.58071 0.696667 0
913 -6.25153 -0.18096 3.675 0
914 -3.69319 1.37071 3 0
915 -3.81153 1.38071 3.68667 0
916 -3.71986 2.14737 3 0
917 -5.17486 1.60071 0 0
918 -3.69653 1.90904 5.04167 0
919 -5.17486 2.12404 2.06 0
920 -5.22153 1.85737 2.07 0
921 -5.17153 -1.01929 1.38333 0
922 -3.07153 -3.31596 0 0
923 -3.07153 -3.11096 0 0
924 -3.85319 -3.30096 0 0
925 -5.18986 -1.54596 0 0
926 -5.18986 -1.05929 1.36 0
927 -6.134 -0.165323 3.99767 0
928 -6.17721 -0.159323 4.00781 0
929 -6.13427 -0.161998 4.00755 0
930 -6.2072 -0.199293 3.99741 0
931 -6.20653 -0.204293 3.86821 0
932 -6.18653 -0.247627 3.94 0
933 -6.21319 -0.249293 4.01 0
934 -3.71888 2.03919 4.00755 0
935 -3.85755 1.99659 3.99767 0
936 -3.75403 2.07603 4.00726 0
937 -3.80653 2.08071 3.86821 0
938 -5.13683 2.29003 1.00778 0
939 -3.82074 2.08671 4.00233 0
940 -3.76319 2.09749 4.08133 0
941 -3.80819 2.06392 3.86867 0
942 -5.13155 2.27139 0.992187 0
943 -5.16348 2.30003 1.00778 0
944 -5.14223 2.29543 0.99222 0
945 -5.12688 -1.20347 1.00726 0
946 -5.17319 2.31749 0.868668 0
947 -5.21819 2.31749 0.868668 0
948 -5.1379 -1.11946 1.00233 0
949 -5.16403 -1.12397 1.00726 0
950 -5.25888 -1.16338 0.992447 0
951 -5.23719 -1.12264 0.99248 0
952 -5.23941 -1.11462 0.99274 0
953 -5.17486 -1.1262 1.08445 0
954 -5.17653 -1.10918 0.866882 0
955 -5.21986 -1.13608 1.08133 0
956 -3.68151 -3.36 0.997406 0.383618
957 -3.78007 -3.35252 0.99274 0
958 -3.77818 -3.25375 1.00752 0
959 -3.78843 -3.31763 0.86555 0
960 -3.79831 -3.27096 1.08133 0
961 -3.79509 -3.27263 0.867336 0
962 -3.78498 -3.27263 1.0849 0
963 -3.79164 -3.31929 0.866882 0.721928
964 -0.233188 0.786035 2.12547 0
965 -0.182887 0.750539 2.12252 0
966 -7.63571 2.25747 0.848179 0
967 -7.82314 2.2574 0.787007 0
968 -7.66991 2.24413 0.645227 0
969 -7.78483 2.24413 0.645227 0
970 -7.93676 2.20834 0.849898 0
971 -7.92366 2.19808 0.650123 0
972 -7.92444 2.22658 0.848901 0
973 -7.93916 2.18895 0.787007 0
974 -7.89628 2.23304 0.645178 0
975 -7.93663 2.20212 0.66079 0
976 -7.89302 2.25474 0.659022 0
977 -7.93064 2.18775 0.645802 0
978 -7.94146 1.74057 0.787007 0
979 -7.94623 1.68663 0.663275 0
980 -7.93922 2.07218 0.649798 0
981 -7.94182 1.67984 0.84892 0
982 -7.94245 1.81121 0.785 0
983 -7.92664 1.82714 0.651021 0
984 -7.74378 2.12723 0.645 0
985 -7.70392 2.18389 0.645 0
986 -7.79242 2.00157 0.65 0
987 -7.62245 2.01908 0.65 0
988 -7.93722 1.80532 0.657372 0
989 -7.9355 1.80819 0.656079 0
990 -7.93861 1.80952 0.84877 0
991 -7.9423 1.79753 0.849903 0
992 -7.8765 1.87841 0.849346 0
993 -7.85983 1.87699 0.652031 0
994 -7.81463 1.89074 0.663517 0
995 -7.81682 1.88611 0.848485 0
996 -7.88152 1.87413 0.84882 0
997 -7.77136 1.8863 0.848952 0
998 -7.78063 1.88268 0.655846 0
999 -7.74242 1.88743 0.849806 0
1000 -7.71245 1.88661 0.652796 0
1001 -7.68737 1.8861 0.848472 0
1002 -7.62974 1.8706 0.645222 0
1003 -7.64096 1.89016 0.663517 0
1004 -7.64168 1.88547 0.787007 0
1005 -7.5721 1.81286 0.645117 0
1006 -7.55262 1.80635 0.849853 0
1007 -7.55506 1.79519 0.655977 0
1008 -7.5573 1.81415 0.662062 0
1009 -7.5594 1.81917 0.848573 0
1010 -7.55367 1.73923 0.657543 0
1011 -7.61814 1.57012 0.645098 0
1012 -7.55159 1.68529 0.787007 0
1013 -7.5512 1.73343 0.848948 0
1014 -7.5514 1.73993 0.848478 0
1015 -7.55064 1.62183 0.65529 0
1016 -7.58261 1.57308 0.658569 0
1017 -7.61951 1.55114 0.65971 0
1018 -7.62124 1.56483 0.645802 0
1019 -7.58876 1.57664 0.652185 0
1020 -7.56129 1.62905 0.651275 0
1021 -7.66991 1.56062 0.647014 0
1022 -7.87896 1.55178 0.785 0
1023 -7.70822 1.54947 0.661549 0
1024 -7.64186 1.55362 0.848949 0
1025 -7.82314 1.54901 0.725 0
1026 -7.80125 1.55401 0.726004 0
1027 -7.65007 1.55401 0.787007 0
1028 -7.66022 1.5538 0.8485 0
1029 -7.92709 1.58092 0.725 0
1030 -7.9357 1.59433 0.663935 0
1031 -7.91543 1.59773 0.650076 0
1032 -7.92023 1.57405 0.659732 0
1033 -7.932 1.59854 0.663504 0
1034 -7.90008 1.57634 0.651026 0
1035 -7.87653 1.55701 0.726004 0
1036 -7.87931 1.55756 0.787007 0
1037 -7.9425 1.62866 0.849932 0
1038 -7.86589 1.55442 0.848518 0
1039 -7.91523 2.27378 0.845 0
1040 -7.53129 2.22725 0.845 0
1041 -7.87092 1.55425 0.849102 0
1042 -7.56116 2.26837 0.845 0
1043 -7.93189 1.54304 0.845 0
1044 -7.80111 1.91164 0.85 0
1045 -7.57005 1.88416 0.85 0
1046 -7.9596 1.58517 0.85 0
1047 -7.87506 1.90118 0.85 0
1048 -7.53242 1.59033 0.85 0
1049 -5.30653 3.85237 4.75 0
1050 -5.10319 3.72904 3.8 0
1051 -5.05653 3.70237 4.46667 0
1052 -4.43319 3.88571 5.58333 0.593404
1053 -5.28986 3.70237 4.8 0
1054 0.00347473 -0.714293 3.8408 0.350887
1055 -4.49653 -3.14096 3.8 0
1056 0.00347473 -3.24763 4 0.348143
1057 -4.49653 -3.23429 3.7808 0
1058 -1.34653 -3.11429 4.6 0
1059 -8.19653 3.28237 4.58333 0.233494
1060 -8.19653 -1.21763 3.51493 0.298651
1061 -0.163192 -2.03096 1.8 0
1062 -0.146525 1.76237 1.12 0
1063 -0.163192 1.73571 1.46667 0
1064 -0.169859 -2.01429 0.8 0
1065 -0.0965253 -1.81096 1.75333 0
1066 -2.19319 3.72904 0.8 0
1067 -0.0298586 -2.21429 1.10746 0.355852
1068 -3.8022 0.346111 2 0
1069 -3.77964 0.352581 1 0
1070 -3.76986 0.209707 2 0
1071 -8.01452 1.22476 0.4727 0
1072 -7.99653 1.21206 0.4473 0
1073 -5.21811 -0.565935 0.51715 0
1074 -5.16255 -0.127943 1.8127 0
1075 -3.79164 0.219822 3 0
1076 -8.12986 -1.61429 1.75 0
1077 -8.04653 -1.39763 1.77333 0
1078 -6.70653 3.84571 0.776592 0
1079 -6.26986 3.71904 0.8 0
1080 -6.70653 3.76571 0.795 0
1081 -4.37153 -0.17096 3 0
1082 -5.20319 -0.17096 6 0
1083 -3.80653 -0.17096 6.3403 0
1084 -12.3432 -0.0142934 1.67167 0.231639
1085 -11.9999 -0.0142934 0.671667 0.433671
1086 -11.2632 3.84904 3.13415 0
1087 -3.52986 -1.38259 2.75 0
1088 -0.863192 1.0948 0.875 0
1089 -0.863192 0.558135 1.3125 0
1090 -0.196525 -0.361865 1.86869 0
1091 -1.19653 -0.361865 1.86869 0
1092 -0.863192 -1.05186 2.39679 0
1093 -7.79497 2.05232 0.975887 0
1094 -7.78204 2.061 0.978862 0
1095 -7.8059 2.06245 0.979394 0
1096 -7.91773 1.89902 1 0
1097 -7.78611 2.06062 0.976946 0
1098 -7.79304 2.07571 0.98327 0
1099 -7.94759 1.91372 1 0
1100 -7.93381 1.90872 0.97 0
1101 -7.92233 1.88465 0.99 0
1102 -7.95016 1.89056 0.98 0
1103 -7.81769 2.05369 0.99106 0
1104 -7.80483 2.0378 0.996895 0
1105 -7.87769 1.96181 0.940862 0
1106 -7.83628 1.99575 0.963592 0
1107 -7.7847 1.91164 0.85 0
1108 -7.94139 1.94844 0.85 0
1109 -7.66514 1.91164 0.85 0
1110 -7.61814 2.24129 0.645098 0
1111 -7.56555 2.20489 0.646399 0
1112 -7.62718 2.25389 0.65598 0
1113 -7.55074 2.20031 0.660133 0
1114 -7.57238 2.22957 0.660396 0
1115 -7.54762 2.01571 0.663275 0
1116 -7.56696 1.9826 0.848179 0
1117 -7.61925 1.9294 0.655257 0
1118 -7.57723 1.97179 0.787007 0
1119 -7.64168 1.92587 0.848179 0
1120 -7.67827 1.93272 0.652255 0
1121 -7.68122 1.92514 0.848925 0
1122 -7.673 1.9255 0.787007 0
1123 -7.81475 1.92994 0.654437 0
1124 -7.85622 1.93617 0.645737 0
1125 -7.86788 1.93491 0.653586 0
1126 -7.85846 1.92675 0.848354 0
1127 -7.91415 1.96305 0.785 0
1128 -7.90098 1.95543 0.849635 0
1129 -7.92816 1.98173 0.654487 0
1130 -7.93507 1.99744 0.659507 0
1131 -7.93433 1.99139 0.849729 0
1132 -7.94296 2.08985 0.849789 0
1133 -7.94255 2.15823 0.84965 0
1134 -7.72208 2.04842 0.646667 0
1135 -7.76754 2.05441 0.648333 0
1136 -7.73745 1.7871 0.648333 0
1137 -7.73745 2.02431 0.646667 0
1138 -5.66559 0.214907 0.38 0
1139 -6.55827 -0.436615 0.36095 0
1140 -5.72486 0.189507 0.3673 0
1141 -6.62684 0.0492314 0.3673 0
1142 -5.3865 -0.19078 0.0349136 0
1143 -6.54852 0.00510463 0.0349136 0
1144 -6.72248 0.00535658 0.120317 0
1145 -6.56728 -0.212171 0.0158636 0
1146 -6.58033 -0.0455212 0.0158636 0
1147 -6.44534 0.102819 0.0285636 0
1148 -6.52307 -0.288542 0.0222136 0
1149 -5.36368 -0.324693 0.0362912 0
1150 -6.638 -0.158863 0.0158636 0
1151 -5.35979 0.15473 0.0158636 0
1152 -5.3398 -0.369965 0.0158636 0
1153 -5.35522 -0.359192 0.0520712 0
1154 -5.30432 -0.35363 0.378695 0
1155 -5.30774 -0.347474 0.375053 0
1156 -5.72486 0.163972 0.0158636 0
1157 -5.33392 -0.176018 0.0603954 0
1158 -5.29552 -0.0755512 0.378932 0
1159 -5.34762 0.0201732 0.0424064 0
1160 -5.36938 0.131789 0.0451378 0
1161 -5.35126 0.104645 0.0420073 0
1162 -5.37046 0.144954 0.0647935 0
1163 -5.3574 0.148439 0.169403 0
1164 -5.65182 0.168305 0.269113 0
1165 -5.30384 0.000331726 0.371481 0
1166 -5.37363 0.117632 0.0367655 0
1167 -6.29835 0.178396 0.371481 0
1168 -6.09895 0.186722 0.378939 0
1169 -5.7871 0.179872 0.374234 0
1170 -6.4822 0.118136 0.0469497 0
1171 -6.41044 0.113802 0.0358593 0
1172 -6.55531 0.116364 0.370898 0
1173 -6.61139 -0.106827 0.0436777 0
1174 -6.6091 -0.12376 0.0415778 0
1175 -6.6186 -0.166603 0.0577674 0
1176 -6.66337 -0.106827 0.379514 0
1177 -6.63363 -0.209958 0.269113 0
1178 -6.59988 -0.215947 0.0450756 0
1179 -6.60666 -0.310033 0.258621 0
1180 -6.57619 -0.331915 0.376052 0
1181 -6.65355 -0.12376 0.370716 0
1182 -6.49981 -0.39154 0.379297 0
1183 -6.65077 -0.170475 0.370384 0
1184 -6.16359 -0.379094 0.0609293 0
1185 -6.36531 -0.420093 0.258621 0
1186 -6.27026 -0.41451 0.377865 0
1187 -5.74414 -0.417318 0.378947 0
1188 -10.4264 0.0814059 0.516773 0.202909
1189 -10.4206 0.0821052 0.510387 0.0222357
1190 -10.4529 0.120707 0.51131 0
1191 -10.4556 0.120707 0.508032 0
1192 -10.4197 0.0954385 0.509797 0
1193 -10.4647 0.0954385 0.505754 0.198763
1194 -11.4575 0.120707 0.676667 0.206303
1195 -10.5477 0.127373 1.32333 0.0970678
1196 -10.4128 0.12404 1.32333 0
1197 -9.69604 0.127373 1.32333 0.122109
1198 -11.0963 0.130707 1.32333 0.00821017
1199 -9.70938 0.127373 0.03 0.167352
1200 -9.93497 0.12404 0.03 0.668698
1201 -11.5608 0.12404 0.03 0.378711
1202 -11.6415 0.147373 1.99 0
1203 -10.0157 0.11904 0.03 0.461284
1204 -11.0255 0.12404 1.97 0
1205 -10.7092 0.127373 1.97 0
1206 -10.2222 0.11904 1.97 0
1207 -9.80927 0.11904 1.97 0
1208 -9.18153 0.112373 1.37333 0
1209 -10.0415 0.0957066 2.04 0
1210 -11.7015 0.12904 1.37333 0
1211 -9.5254 0.11904 1.97 0
1212 -1.16896 2.0148 0.852486 0
1213 -1.16477 -0.285198 2.75777 0
1214 -1.17546 -1.4352 3.67742 0
1215 -1.16896 -1.4352 3.56452 0
1216 -1.1787 -0.285198 2.52944 0
1217 -1.18303 -1.4352 3.38952 0
1218 -1.18412 -0.285198 2.44799 0
1219 -1.16138 0.864802 1.51774 0
1220 -1.15922 -1.4352 3.27178 0
1221 -1.16896 -1.4352 3.16452 0
1222 -1.1787 -0.285198 2.22944 0
1223 -0.201925 -0.712198 2.93004 0
1224 -0.215259 -0.708198 2.25 0
1225 -0.241925 -1.3832 3.48439 0
1226 -0.217595 2.0148 0.764922 0
1227 -0.226255 2.0148 0.779436 0
1228 -0.231668 -0.285198 2.73105 0
1229 -0.212182 0.864802 1.71774 0
1230 -0.22409 -1.4352 3.49631 0
1231 -0.225486 -0.285198 2.55985 0
1232 -0.208935 -0.285198 2.54799 0
1233 -0.22053 0.864802 1.48733 0
1234 -0.233833 -1.4352 3.28952 0
1235 -0.226255 2.0148 0.366535 0
1236 -0.212182 0.864802 1.31774 0
1237 -0.214034 0.864802 1.31912 0
1238 -1.17479 2.0148 1.05385 0
1239 -1.20842 -1.4352 3.9015 0
1240 -1.2069 -0.239863 2.94066 0
1241 -0.249233 -0.85993 3.40425 0
1242 -0.190231 1.43654 1.53946 0
1243 -0.246802 0.866048 2.05409 0
1244 -0.197377 -1.4352 3.9241 0
1245 -8.09653 1.87571 4.75667 0
1246 -8.04653 2.08237 4.46667 0
1247 -8.06319 -2.21429 4.75 0
1248 -8.02319 2.07571 4.15 0
1249 -7.99653 1.50904 4.15 0
1250 -8.09653 -2.21763 4.75333 0
1251 -7.99653 -2.01429 4.78333 0
1252 -8.04653 -2.44263 4.445 0
1253 -8.03653 -1.83096 4.43333 0.289742
1254 -4.72986 -3.11429 4.45 0
1255 -4.69153 -3.15429 4.445 0
1256 -4.74653 -3.14763 4.13333 0
1257 -4.29653 -3.19763 3.8 0
1258 -4.64653 -3.14096 4.43333 0
1259 -5.30653 3.68571 4.71667 0
1260 -5.10653 3.78904 3.79667 0
1261 -5.50653 3.78904 3.795 0
1262 -5.50653 3.69904 3.85 0
1263 -5.30653 3.70237 3.8 0
1264 -2.18653 3.76904 1.12 0
1265 -2.39653 3.71237 1.75 0
1266 -2.79153 3.72571 1.445 0
1267 -2.82986 3.68571 1.45 0
1268 -2.37986 3.73571 1.75667 0
1269 -2.79653 3.71237 1.45 0
1270 -0.129859 1.78571 1.11667 0.484648
1271 -0.129859 -2.01763 1.76 0
1272 -0.146525 2.41404 1.445 0
1273 -0.163192 2.41904 0.8 0
1274 -0.156525 1.81904 1.15 0.307516
1275 -0.129859 -2.22429 1.44 0
1276 -0.0898586 -2.01429 0.795 0
1277 -7.99653 -1.63096 1.76667 0
1278 -8.06319 -1.82429 1.44 0
1279 -8.06319 -1.81429 1.11667 0.232491
1280 -8.03986 -1.79929 1.445 0
1281 -6.30653 3.76904 1.43333 0.279878
1282 -6.51153 3.73237 1.735 0
1283 -6.30653 3.69904 1.15 0
1284 -6.50653 3.73571 0.856459 0.359161
1285 -2.41319 3.70371 1.7 0
1286 -8.01453 1.52571 4.16667 0
1287 -4.64653 -3.13229 4.43333 0
1288 -6.68986 3.70771 1.7 0
1289 -0.178525 -1.66429 1.16667 0
1290 -8.20986 1.67571 3.76069 0
1291 -8.07819 2.07571 3.79158 0
1292 -8.16319 1.67571 3.77589 0
1293 -4.69319 -3.32929 3.77702 0.242207
1294 -8.12152 -1.81429 3.78202 0
1295 0.0184747 0.48904 3.77702 0.555363
1296 -6.70653 3.89904 0.760686 0
1297 -5.70486 3.85737 3.78062 0
1298 -2.39653 3.77071 0.793153 0
1299 0.0172808 2.38571 0.778343 0.320933
1300 -2.19653 3.76737 0.791577 0
1301 -0.111525 -2.21263 0.793081 0
1302 -0.114859 -2.01429 0.8 0
1303 -8.16319 -1.61429 0.775891 0
1304 -6.30986 3.81285 0.790328 0.255395
1305 -7.97665 1.50729 4.37491 0
1306 -7.99053 1.49836 4.42157 0
1307 -7.96395 -2.39164 4.32 0
1308 -0.217738 1.06774 4.41244 0
1309 -4.11449 -3.09019 4.34755 0
1310 -0.200525 1.04871 4.41167 0
1311 -0.196525 1.05671 4.43833 0
1312 -0.20683 1.06259 4.42203 0
1313 -0.209189 1.06774 4.41687 0
1314 -5.68341 3.65267 4.34931 0
1315 -2.77763 3.67129 1.42157 0
1316 -2.76119 3.68371 1.36333 0
1317 -2.77386 3.67971 1.36333 0
1318 -2.7781 3.66806 1.40469 0
1319 -0.196525 2.35671 1.38833 0
1320 -0.200525 -1.62896 1.36333 0
1321 -0.21176 -1.64542 1.40646 0
1322 -7.9771 -1.79542 1.34736 0
1323 -0.2244 -1.64633 1.37666 0
1324 -7.98561 -1.79587 1.40888 0
1325 -6.87495 3.66206 1.32 0
1326 -6.8881 3.67479 1.40888 0
1327 -6.88341 3.65829 1.32 0
1328 -5.52986 -0.157627 3 0
1329 -5.53486 -0.134293 3.675 0
1330 -6.30653 -0.134293 4.38333 0
1331 -5.21653 2.39071 0.686667 0
1332 -3.73319 1.90904 5.075 0
1333 -3.74319 1.89237 5.025 0
1334 -5.21819 2.38071 0.686667 0
1335 -5.17653 -1.29596 2.08 0
1336 -5.21986 -1.03929 1.37333 0
1337 -3.08153 -3.10929 0.686667 0
1338 -3.60986 -3.11429 2.04167 0
1339 -5.53653 -0.23096 4.36 0
1340 -6.10648 -0.163998 4.00259 0
1341 -6.12051 -0.159323 3.99219 0
1342 -6.1972 -0.164043 3.99222 0
1343 -3.76153 2.08003 4.00259 0
1344 -6.21343 -0.24596 4.08445 0
1345 -6.19986 -0.244293 3.94 0
1346 -3.72305 2.07381 3.99274 0
